"Month","Date","Cell","Line","Machine","Machine No","Shift","Category","Time","Problem","Cause Why1","Cause Why2","Cause Why3","Cause Why4","Cause Why5","Action","Counter Measure","Problem Category","Breakdown Category","Is Action Temporary?","Done By","Status"
"July","30-07-2024 T17:00","Final Assy","","","","","PED Support","40","Machine shifting in FA CBMU line.","","","","","","EV2 RT tester electric box 50mm move back side.,VCS shifting done","","Both","","No","Subhash Sheoran","OK"
"July","29-07-2024 T22:40","","","","","","BD with No Loss","5","Silicon app. check pokayoke not working. ","","","","","","Application check NG ,Laser sensor cleaning done then work OK.","","Both","","No","Jatinder Singh","OK"
"July","29-07-2024 T23:10","Mounting","AOI-7","AOI-07","EETP-107","C","BD with No Loss","10","PCB Showing in XY Table ","","","","","","AOI outlet sensor was dirty so clean it after that ok","","Electrical","M/c Communication ","No","Ujjawal,Jatinder Singh","OK"
"July","29-07-2024 T00:40","Final Assy","AB Sealer Block-01","Flash-05","EEAT-113","","BD with No Loss","10","CPU-1 Writer-2 NG Coming (Alpha-3)","","","","","","Original probe holder all pin change with new ","","Electrical","Part-Failure","No","Ujjawal,Jatinder Singh,Omvir","OK"
"July","29-07-2024 T23:00","Final Assy","Cell Sensor","Spray Sealer","EEAT-163","","BD with No Loss","10","Extra sealer coming on R-1 Side ","","","","","","As per drawing coating program modify ","","Both","Design","No","Ujjawal,Omvir","OK"
"July","29-07-2024 T04:15","Mounting","AOI-9","3D-09","EETP-155","","BD with No Loss","7","Serial number is not read ","","","","","","PCB Take out and application  close/Open then ok","","Electrical","Design","No","Ujjawal,Jatinder Singh","OK"
"July","29-07-2024 T23:00","","","","","C","CM Entry","90","Falcon tester System check activity ","","","","","","System check NG Steps Try to check but same ","","Electrical","Process","No","Ujjawal,Jatinder Singh,Omvir","NG"
"July","31-07-2024 T02:30","Final Assy","Spot Block-2","Spot-02","EEAT-074","C","CM Entry","20","lifter cylinder 1 solenoid valve malfunction as per b shift information","","","","","","Change the solenoid valve with new one. After that OK","","Pneumatic","Part-Failure","No","Ujjawal,Omvir","OK"
"July","31-07-2024 T02:30","Final Assy","Cell Sensor","Spray Sealer","EEAT-163","","PED Support","30","Need to Teach check  in new pallet of iss bmu model both R1 & R2 side","","","","","","Teach check done both R 1 & R2 side. found NG.","","Mechanical","Process","No","Ujjawal,Jatinder Singh,Omvir","OK"
"July","30-07-2024 T12:00","Final Assy","FA-WP3","Silicon Below connector","EEAT-153","A","CM Entry","10","Abnormal silicon application coming. (Nozzle Impression coming in YCA model))","","","","","","Robot program modification done.,Z- axis Height decreased 1mm.","","Both","Wear","No","Jaydev Mal","OK"
"July","30-07-2024 T20:00","Meter Assy","","","","B","CM Entry","150","FLASH writing NG coming "Time out" error","","","","","","Check its communication cable 2 wire broken,Wire Soldering done after that ok","One new cable made for spare","Electrical","Part-Failure","No","Neeraj,Subhash Sheoran","OK"
"July","31-07-2024 T16:30","Final Assy","","","","B","PED Support","240","CBMU line VCS electric panel position not ok","","","","","","Electric panel shifted backwards the machine.,All connection done & Master check its OK","","Both","Allignment","No","Subhash Sheoran,Gagandeep","OK"
"July","31-07-2024 T15:29","","","","","B","CM Entry","91","Extension change activity  in Dream factory area","","","","","","Extension change as per senior and taping done  ","","Electrical","Design","No","Sreekanth Sasi,Gagandeep","OK"
"July","31-07-2024 T18:02","Final Assy","Cell Sensor","Spray Sealer","EEAT-163","B","BD with No Loss","28","Sealer flow coming in R1 side (ISS BMU).","","","","","","Check & found sealer flow coming on shot end point.,So nozzle speed controller speed adjusted before 7 turn after 5 turn after that ok.","","Mechanical","Design","No","Neeraj,Sreekanth Sasi","OK"
"July","30-07-2024 T23:30","Final Assy","FA-WP2","Filter Assembly (YL7)","EEAT-121","C","BD with No Loss","29","green light not glowing ","","","","","","Wiring check found OK ,Found thimble side dust available so clean it then ok","","Both","Obsolete","No","Ujjawal,Omvir","OK"
"July","30-07-2024 T01:00","Mounting","AOI-5","3D-05","EETP-070","","BD with No Loss","10","10 key board not working ","","","","","","Machine restart then ok","","Electrical","M/c Communication ","No","Ujjawal","OK"
"July","30-07-2024 T01:00","Mounting","MA7","LOADER","EETP-138","","BD with No Loss","10","Stocker not taken by machine ","","","","","","Check sensor condition found ok,So stocker move to position-2 Run found ok,Other stocker run found ok","","Electrical","","No","Ujjawal,Jatinder Singh,Omvir","OK"
"July","30-07-2024 T22:45","Final Assy","FA-NWP3","Air Leak Tester","EEAT-180","","BD with No Loss","15","Daily check value NG coming ","","","","","","Manually adjust pressure  A,B & air flow ,After that GP2A all master check found OK","","Electrical","Design","No","Ujjawal","OK"
"Aug","01-08-2024 T16:00","Final Assy","Spot Block-2","3D-03","EEAT-077","B","BD with No Loss","20","Machine hang two times","","","","","","Communication break with AOI,Both time machine restart, after that OK","","Electrical","M/c Communication ","No","Subhash Sheoran","OK"
"Aug","31-07-2024 T23:30","Final Assy","Cell Sensor","Spray Sealer","EEAT-163","C","BD with No Loss","10","Sealer miss on R-1 side (ISSBMU)","","","","","","Sealer coating program modify (0.5mm) Shift to miss area,After that ok","","Electrical","Process","No","Ujjawal,Omvir","OK"
"Aug","01-08-2024 T05:00","Mounting","AOI-08","3D-08","EETP-131","C","BD with No Loss","10","10 Key board not working ","","","","","","10 Key Board change with new then ok","","Electrical","","No","Ujjawal,Jatinder Singh","OK"
"Aug","01-08-2024 T01:20","Final Assy","FA-WP2","3W Gel-01","EEAT-111","C","BD with No Loss","10","Fault no. 88 coming (Part float NG)","","","","","","DC1V Have this problem coming ,Part jig block adjust due to allen bolt loose,Part float teaching done, Before Z=-96.32, After Z=-96.40n","","Electrical","Process","No","Ujjawal","OK"
"Aug","31-07-2024 T23:30","Mounting","MA6","NPM-5","EETP-137","","BD with No Loss","10","Rear (HD-02) Nozzle Broken ","","","","","","Broken Nozzle no,1001 Take out from head ,Manually motion check found OK ,Nozzle change with new then machine run in Auto found ok","","Mechanical","Allignment","No","Ujjawal,Omvir","OK"
"Aug","01-08-2024 T00:00","Final Assy","Spot Block-2","Spot-02","EEAT-074","C","BD with No Loss","60","Bath-2 Shutter repaired activity ","","","","",""," Shutter drilling done and installed into the machine ,Check it motion found ok","","Mechanical","Allignment","No","Ujjawal","OK"
"Aug","01-08-2024 T02:30","Final Assy","AB Sealer Block-02","","","A","CM Entry","25","Activity for new model ","","","","","","Writer to Probe holder one wire continuity check found ok (CH-06 pin no.20 to CN-01  pin no. 09 found ok","","Electrical","Process","No","Ujjawal","OK"
"Aug","01-08-2024 T02:30","Mounting","MA4","Reflow Oven","EETP-059","C","CM Entry","60","Activity for conveyor overload error ","","","","","","Connect PLC and found conveyor motor not rotate ,IV32 Run signal not coming ,Next activity done by tomorrow ","","Electrical","M/c Communication ","No","Ujjawal,Ashish Gupta,Omvir","OK"
"Aug","29-07-2024 T10:30","Final Assy","Cell Sensor","Spray Sealer","EEAT-163","A","CM Entry","40","Activity for ne trail programm (ISS-BMU)","","","","","","New trail programm  transfer to machine & sealer coating done found ok,Now runing on machine ok,,Flow coming on R-1 side pallate no. -1 & 7,So bottom side guide block adjustment done, now ok","","Mechanical","Process","No","Jaydev Mal","OK"
"Aug","29-07-2024 T13:20","Final Assy","FA-WP4","SILICON BELOW CONNECTOR","EEAT-202","A","CM Entry","30","Pail Can-2, Silicon amount detection limit switch ,L-shape block bend problem","","","","","","L-shape block take out  & Straight it,After that assy. on M/c & Alignment done, Then OK.","","Mechanical","Allignment","No","Mangal Ram Kanwar,Dalip Khajuria","OK"
"Aug","02-08-2024 T02:30","Mounting","AOI-5","3D-05","EETP-070","C","BD with No Loss","30","Camera switching problem ","","","","","","One time machine restart then ok,In Break time (USB HUB) For camera switching change with new then ok ","","Electrical","Part-Failure","No","Ujjawal,Jatinder Singh","OK"
"Aug","01-08-2024 T23:00","Final Assy","FA-NWP3","Air Leak Tester","EEAT-180","C","BD with No Loss","15","daily check NG ","","","","","","Flow rate adjust from Valve and give offset then OK,Check GP2Y Masters found OK ","","Pneumatic","Allignment","No","Ujjawal,Omvir","OK"
"Aug","01-08-2024 T23:50","Final Assy","Spot Block-1","3D-04","EEAT-028","C","BD with No Loss","9","DATA Not transfer ","","","","","","Machine restart then ok","","Electrical","Obsolete","No","Ujjawal","OK"
"Aug","02-08-2024 T02:00","Mounting","AOI-08","Multi-Magazine Loader","EETP-128","C","CM Entry","90","Change over Scanner Installation Activity ","","","","","","Scanner installed from AOI#10 (New Line),Model change over done found ok","Scanner is on Ordering, ","Electrical","Part-Failure","Yes","Ujjawal,Jatinder Singh,Ashish Gupta,Omvir","OK"
"Aug","02-08-2024 T02:00","Mounting","AOI-9","MULTIPLE  MAGAZINE LINELOADER","EETP-152","","CM Entry","90","Model change over scanner installation activity ","","","","","","One scanner found in Oil storage area so we try to installed in machine then found barcode invalid error coming.,Try to do  scanner setting as per manual  but still NG coming ,One more another scanner try to installed but same problem coming.,Finally Original scanner installed on machine ","Scanner is on Ordering, ","Electrical","Part-Failure","Yes","Ujjawal","OK"
"Aug","03-08-2024 T05:25","Mounting","AOI-7","Unloader","EETP-110","","BD with No Loss","15","PCB stuck at stocker entrance","","","","","","found, pcb and stocker width mismatch,unloader mc power off/on done,again stocker width adjustment done.,After that Ok","","Both","M/c Communication ","No","Jatinder Singh,Omvir","OK"
"Aug","03-08-2024 T03:20","Final Assy","FA-WP3","HT Tester","EEAT-158","","BD with No Loss","30","misjudgement coming on step 202","","","","","","Master check (7105) - Found Ok,Product check(7250 & 3814) - found NG,Production box pin cleaning done,Machine base board all card take out & again reconnect","","Electrical","M/c Communication ","No","Ujjawal,Jatinder Singh,Omvir","OK"
"Aug","30-07-2024 T10:30","Mounting","AOI-9","PCB SCANNER","EETP-153","A","BD with No Loss","10","Stopper come on PCB","","","","","","PCB take out and Run Next PCB found-OK.","","Electrical","Human","No","Dalip Khajuria","OK"
"Aug","30-07-2024 T11:10","Mounting","AOI-5","AOI-05","EETP-069","A","BD with No Loss","10","PCB failed to unload.","","","","","","","","Mechanical","Design","No","Dalip Khajuria","OK"
"Aug","30-07-2024 T06:50","Mounting","AOI-6","3D-06","EETP-090","A","BD with No Loss","10","A reception timeout has occurred in the communication with external device.","","","","","","AOI m/c Application close/open,3D m/c restart. After that-OK.","","Electrical","M/c Communication ","No","Mangal Ram Kanwar","OK"
"Aug","31-07-2024 T06:15","Mounting","AOI-9","MULTIPLE  MAGAZINE LINELOADER","EETP-152","A","BD with No Loss","20","M/C auto running not starting.","","","","","","Product name Re-enter in create recipe setting and press search. After that-OK. ","","Electrical","Design","No","Dalip Khajuria","OK"
"Aug","31-07-2024 T06:20","Final Assy","FA-WP3","Silicon Below connector","EEAT-153","A","BD with No Loss","15","Wrinkle coming in silicon application.","","","","","","PAN jig no.7 Alignment done. After that-OK.","","Mechanical","Human","No","Mangal Ram Kanwar","OK"
"Aug","31-07-2024 T06:45","Final Assy","FA-AB2","FAL2-AB-LT","EEAT-128","A","BD with No Loss","10","Misjudgment coming on step no. 20,40,50","","","","","","Harness pin cleaning done and M/C restart. After that-OK.","","Electrical","Design","No","Mangal Ram Kanwar","OK"
"Aug","31-07-2024 T07:00","Final Assy","Spot Block-2","3D-03","EEAT-077","A","BD with No Loss","10","QR data not transferred to PC.","","","","","","So Machine Restart. After that-OK.","","Electrical","M/c Communication ","No","Mangal Ram Kanwar","OK"
"Aug","31-07-2024 T12:30","Mounting","AOI-7","Unloader","EETP-110","A","CM Entry","30","Activity for stocker clamp Reed s/w failure.","","","","","","Reed s/w already changed on Sunday working.,PLC Program  revert back to original condition.","","Electrical","Part-Failure","No","Dalip Khajuria","OK"
"Aug","31-07-2024 T10:30","Mounting","AOI-7","Unloader","EETP-110","A","CM Entry","120","Activity for PCB drop inside stocker","","","","","","PLC program modification done. (Lifter limit s/w & width confirmation sensor included in  Logic)","","Electrical","Design","No","Dalip Khajuria","OK"
"Aug","31-07-2024 T11:00","Final Assy","Cell Sensor","Spray Sealer","EEAT-163","A","CM Entry","150","Activity for sealer coating program (R-2) modification.","","","","","","Program transferred to m/c and check sealer coating and again some modification done.","","Both","Design","No","Jaydev Mal,Sandeep Dhama","OK"
"Aug","05-08-2024 T06:01","Final Assy","FA-NWP3","Spray Sealer M/C","EEAT-027","A","BD with No Loss","10","Exhaust error was coming.","","","","","","Checked its controller found AL002 ,so Power off/On after that ok.","","Electrical","M/c Communication ","No","Neeraj,Mukesh","OK"
"Aug","05-08-2024 T07:05","Final Assy","FA-NWP3","Spray Sealer M/C","EEAT-027","","BD with No Loss","15","Sealer miss coming on HV4.5.","","","","","","Checked dummy found 16mm -NG.,Dummy correct by pressure set on range after that ok.","","Electrical","Human","No","Neeraj,Gagandeep","OK"
"Aug","05-08-2024 T07:20","Mounting","MA4","Reflow Oven","EETP-059","A","BD with No Loss","10","Outlet conv. jam error.","","","","","","Input sensor cleaned after that ok.","","Electrical","Process","No","Neeraj,Mukesh","OK"
"Aug","05-08-2024 T11:30","Final Assy","Cell Sensor","Spray Sealer","EEAT-163","B","BD with No Loss","15","Abnormal sealer coming on R1 side at ISS BMU.","","","","","","Problem coming after break time ,So both chip cleaned after that ok.,Request to PRD for Thinner change .","","Mechanical","","No","Neeraj","OK"
"Aug","03-08-2024 T02:00","Mounting","MA2","Reflow Oven","EETP-025","C","CM Entry","60","Activity For Zone-7 lower over heat alarm ","","","","","","CR-14 Relay change with spare new one after that ok","","Electrical","Process","No","Jatinder Singh,Omvir","OK"
"Aug","02-08-2024 T04:00","Final Assy","Spot Block-2","Air Blowing M/C06","EEAT-047","C","BD with No Loss","60","","","","","","","Lock change with spare after that ok","","Mechanical","Wear","No","Ujjawal,Jatinder Singh,Omvir","OK"
"Aug","02-08-2024 T01:10","Final Assy","FA-WP3","HT Tester","EEAT-158","","BD with No Loss","30","Misjudgment coming on Step No.-512,712 (YCA) HT-01 old tester ","","","","","","Pin No-93 change with spare And others pins also cleaning done","","Electrical","Process","No","Jatinder Singh","OK"
"Aug","01-08-2024 T05:00","Mounting","AOI-9","PCB SCANNER","EETP-153","C","BD with No Loss","30","Abnormal sound coming during conveyor width change","","","","","","Lubrication done on ball screw then ok","","Mechanical","Process","No","Jatinder Singh,Omvir","OK"
